Session,Frame,LeftPlayerMotion,RightPlayerMotion,LeftID,RightID,MinMaxLeftME,MinMaxRightME
S11,102,2711,72,P024,P025,0.11842565088240432,0.00473746545598105
S11,103,2052,77,P024,P025,0.08963830159007513,0.005066456112646401
S11,104,4545,78,P024,P025,0.198540975013105,0.005132254243979471
S11,105,1435,8,P024,P025,0.06268565437707496,0.0005263850506645612
S11,106,2233,15,P024,P025,0.0975449938843264,0.0009869719699960521
S11,107,2394,128,P024,P025,0.10457801852175432,0.008422160810632979
S11,108,975,0,P024,P025,0.04259129827013804,0.0
S11,109,1817,16,P024,P025,0.07937270662240083,0.0010527701013291224
S11,110,569,1,P024,P025,0.024855844836624147,6.579813133307015e-05
S11,111,1558,0,P024,P025,0.06805871046653852,0.0
S11,112,1756,0,P024,P025,0.07670802026908963,0.0
S11,113,1110,38,P024,P025,0.04848855495369561,0.0025003289906566657
S11,114,2047,52,P024,P025,0.0894198846758693,0.0034215028293196476
S11,115,914,0,P024,P025,0.03992661191682684,0.0
S11,116,1329,0,P024,P025,0.05805521579591123,0.0
S11,117,1495,3,P024,P025,0.06530665734754498,0.00019739439399921044
S11,118,923,0,P024,P025,0.04031976236239734,0.0
S11,119,2241,15,P024,P025,0.09789446094705573,0.0009869719699960521
S11,120,852,0,P024,P025,0.03721824218067447,0.0
S11,121,1205,0,P024,P025,0.0526384763236065,0.0
S11,122,1011,0,P024,P025,0.04416390005242005,0.0
S11,123,480,0,P024,P025,0.020968023763760266,0.0
S11,124,929,0,P024,P025,0.04058186265944434,0.0
S11,125,175,0,P024,P025,0.007644591997204263,0.0
S11,126,73,0,P024,P025,0.003188886947405207,0.0
S11,127,110,2,P024,P025,0.004805172112528394,0.0001315962626661403
S11,128,0,0,P024,P025,0.0,0.0
S11,129,0,0,P024,P025,0.0,0.0
S11,130,0,0,P024,P025,0.0,0.0
S11,131,0,0,P024,P025,0.0,0.0
S11,132,39,0,P024,P025,0.0017036519308055215,0.0
S11,133,0,0,P024,P025,0.0,0.0
S11,134,7,0,P024,P025,0.0003057836798881705,0.0
S11,135,10,0,P024,P025,0.0004368338284116722,0.0
S11,136,0,0,P024,P025,0.0,0.0
S11,137,33,0,P024,P025,0.0014415516337585182,0.0
S11,138,0,0,P024,P025,0.0,0.0
S11,139,0,0,P024,P025,0.0,0.0
S11,140,0,0,P024,P025,0.0,0.0
S11,141,0,0,P024,P025,0.0,0.0
S11,142,9,0,P024,P025,0.00039315044557050496,0.0
S11,143,0,0,P024,P025,0.0,0.0
S11,144,0,0,P024,P025,0.0,0.0
S11,145,0,0,P024,P025,0.0,0.0
S11,146,0,0,P024,P025,0.0,0.0
S11,147,2,0,P024,P025,8.736676568233443e-05,0.0
S11,148,4,0,P024,P025,0.00017473353136466887,0.0
S11,149,42,0,P024,P025,0.001834702079329023,0.0
S11,150,16,0,P024,P025,0.0006989341254586755,0.0
S11,151,0,25,P024,P025,0.0,0.0016449532833267538
S11,152,126,28,P024,P025,0.005504106237987069,0.0018423476773259642
S11,153,6,0,P024,P025,0.0002621002970470033,0.0
S11,154,2,0,P024,P025,8.736676568233443e-05,0.0
S11,155,48,0,P024,P025,0.0020968023763760263,0.0
S11,156,61,0,P024,P025,0.0026646863533112,0.0
S11,157,414,0,P024,P025,0.018084920496243228,0.0
S11,158,119,0,P024,P025,0.005198322558098899,0.0
S11,159,4,0,P024,P025,0.00017473353136466887,0.0
S11,160,0,0,P024,P025,0.0,0.0
S11,161,0,0,P024,P025,0.0,0.0
S11,162,18,0,P024,P025,0.0007863008911410099,0.0
S11,163,5,0,P024,P025,0.0002184169142058361,0.0
S11,164,77,0,P024,P025,0.0033636204787698756,0.0
S11,165,59,0,P024,P025,0.002577319587628866,0.0
S11,166,44,0,P024,P025,0.0019220688450113576,0.0
S11,167,116,0,P024,P025,0.005067272409575397,0.0
S11,168,39,0,P024,P025,0.0017036519308055215,0.0
S11,169,55,0,P024,P025,0.002402586056264197,0.0
S11,170,1,32,P024,P025,4.368338284116722e-05,0.0021055402026582447
S11,171,23,19,P024,P025,0.001004717805346846,0.0012501644953283328
S11,172,414,0,P024,P025,0.018084920496243228,0.0
S11,173,125,0,P024,P025,0.005460422855145902,0.0
S11,174,163,0,P024,P025,0.007120391403110256,0.0
S11,175,51,0,P024,P025,0.002227852524899528,0.0
S11,176,111,0,P024,P025,0.004848855495369561,0.0
S11,177,207,0,P024,P025,0.009042460248121614,0.0
S11,178,40,0,P024,P025,0.0017473353136466887,0.0
S11,179,17,0,P024,P025,0.0007426175082998426,0.0
S11,180,0,0,P024,P025,0.0,0.0
S11,181,0,0,P024,P025,0.0,0.0
S11,182,31,0,P024,P025,0.0013541848680761837,0.0
S11,183,0,0,P024,P025,0.0,0.0
S11,184,0,0,P024,P025,0.0,0.0
S11,185,0,0,P024,P025,0.0,0.0
S11,186,0,0,P024,P025,0.0,0.0
S11,187,28,0,P024,P025,0.001223134719552682,0.0
S11,188,0,0,P024,P025,0.0,0.0
S11,189,0,0,P024,P025,0.0,0.0
S11,190,39,0,P024,P025,0.0017036519308055215,0.0
S11,191,70,0,P024,P025,0.003057836798881705,0.0
S11,192,196,0,P024,P025,0.008561943036868774,0.0
S11,193,1,0,P024,P025,4.368338284116722e-05,0.0
S11,194,0,0,P024,P025,0.0,0.0
S11,195,25,0,P024,P025,0.0010920845710291804,0.0
S11,196,21,0,P024,P025,0.0009173510396645115,0.0
S11,197,125,0,P024,P025,0.005460422855145902,0.0
S11,198,0,0,P024,P025,0.0,0.0
S11,199,186,0,P024,P025,0.008125109208457102,0.0
S11,200,575,0,P024,P025,0.02511794513367115,0.0
S11,201,360,0,P024,P025,0.0157260178228202,0.0
S11,202,272,0,P024,P025,0.011881880132797482,0.0
S11,203,0,0,P024,P025,0.0,0.0
S11,204,153,0,P024,P025,0.006683557574698584,0.0
S11,205,391,0,P024,P025,0.01708020269089638,0.0
S11,206,298,0,P024,P025,0.01301764808666783,0.0
S11,207,23,0,P024,P025,0.001004717805346846,0.0
S11,208,4,0,P024,P025,0.00017473353136466887,0.0
S11,209,0,0,P024,P025,0.0,0.0
S11,210,5,0,P024,P025,0.0002184169142058361,0.0
S11,211,0,0,P024,P025,0.0,0.0
S11,212,0,0,P024,P025,0.0,0.0
S11,213,2,0,P024,P025,8.736676568233443e-05,0.0
S11,214,0,0,P024,P025,0.0,0.0
S11,215,4,0,P024,P025,0.00017473353136466887,0.0
S11,216,0,0,P024,P025,0.0,0.0
S11,217,0,0,P024,P025,0.0,0.0
S11,218,0,0,P024,P025,0.0,0.0
S11,219,0,30,P024,P025,0.0,0.0019739439399921043
S11,220,7,49,P024,P025,0.0003057836798881705,0.003224108435320437
S11,221,0,0,P024,P025,0.0,0.0
S11,222,0,18,P024,P025,0.0,0.0011843663639952626
S11,223,0,0,P024,P025,0.0,0.0
S11,224,0,0,P024,P025,0.0,0.0
S11,225,6,0,P024,P025,0.0002621002970470033,0.0
S11,226,0,0,P024,P025,0.0,0.0
S11,227,0,0,P024,P025,0.0,0.0
S11,228,6,0,P024,P025,0.0002621002970470033,0.0
S11,229,0,0,P024,P025,0.0,0.0
S11,230,3,0,P024,P025,0.00013105014852350164,0.0
S11,231,0,0,P024,P025,0.0,0.0
S11,232,0,0,P024,P025,0.0,0.0
S11,233,0,0,P024,P025,0.0,0.0
S11,234,0,0,P024,P025,0.0,0.0
S11,235,3,0,P024,P025,0.00013105014852350164,0.0
S11,236,0,0,P024,P025,0.0,0.0
S11,237,0,0,P024,P025,0.0,0.0
S11,238,0,0,P024,P025,0.0,0.0
S11,239,0,0,P024,P025,0.0,0.0
S11,240,8,0,P024,P025,0.00034946706272933774,0.0
S11,241,0,0,P024,P025,0.0,0.0
S11,242,2,0,P024,P025,8.736676568233443e-05,0.0
S11,243,72,0,P024,P025,0.0031452035645640397,0.0
S11,244,90,0,P024,P025,0.00393150445570505,0.0
S11,245,55,0,P024,P025,0.002402586056264197,0.0
S11,246,304,0,P024,P025,0.013279748383714833,0.0
S11,247,1711,0,P024,P025,0.07474226804123711,0.0
S11,248,1701,0,P024,P025,0.07430543421282544,0.0
S11,249,526,0,P024,P025,0.022977459374453956,0.0
S11,250,410,0,P024,P025,0.01791018696487856,0.0
S11,251,192,0,P024,P025,0.008387209505504105,0.0
S11,252,663,0,P024,P025,0.028962082823693863,0.0
S11,253,448,0,P024,P025,0.019570155512842913,0.0
S11,254,116,0,P024,P025,0.005067272409575397,0.0
S11,255,34,0,P024,P025,0.0014852350165996853,0.0
S11,256,0,0,P024,P025,0.0,0.0
S11,257,0,0,P024,P025,0.0,0.0
S11,258,0,0,P024,P025,0.0,0.0
S11,259,0,0,P024,P025,0.0,0.0
S11,260,3,0,P024,P025,0.00013105014852350164,0.0
S11,261,8,0,P024,P025,0.00034946706272933774,0.0
S11,262,7,0,P024,P025,0.0003057836798881705,0.0
S11,263,3,0,P024,P025,0.00013105014852350164,0.0
S11,264,0,0,P024,P025,0.0,0.0
S11,265,1,0,P024,P025,4.368338284116722e-05,0.0
S11,266,0,0,P024,P025,0.0,0.0
S11,267,0,0,P024,P025,0.0,0.0
S11,268,0,0,P024,P025,0.0,0.0
S11,269,0,0,P024,P025,0.0,0.0
S11,270,8,0,P024,P025,0.00034946706272933774,0.0
S11,271,0,0,P024,P025,0.0,0.0
S11,272,0,17,P024,P025,0.0,0.0011185682326621926
S11,273,0,55,P024,P025,0.0,0.003618897223318858
S11,274,0,0,P024,P025,0.0,0.0
S11,275,7,0,P024,P025,0.0003057836798881705,0.0
S11,276,0,0,P024,P025,0.0,0.0
S11,277,0,0,P024,P025,0.0,0.0
S11,278,0,0,P024,P025,0.0,0.0
S11,279,0,0,P024,P025,0.0,0.0
S11,280,8,0,P024,P025,0.00034946706272933774,0.0
S11,281,0,0,P024,P025,0.0,0.0
S11,282,0,0,P024,P025,0.0,0.0
S11,283,0,0,P024,P025,0.0,0.0
S11,284,0,0,P024,P025,0.0,0.0
S11,285,4,0,P024,P025,0.00017473353136466887,0.0
S11,286,0,0,P024,P025,0.0,0.0
S11,287,0,0,P024,P025,0.0,0.0
S11,288,0,0,P024,P025,0.0,0.0
S11,289,0,0,P024,P025,0.0,0.0
S11,290,4,0,P024,P025,0.00017473353136466887,0.0
S11,291,0,0,P024,P025,0.0,0.0
S11,292,0,0,P024,P025,0.0,0.0
S11,293,6,0,P024,P025,0.0002621002970470033,0.0
S11,294,0,0,P024,P025,0.0,0.0
S11,295,0,0,P024,P025,0.0,0.0
S11,296,0,0,P024,P025,0.0,0.0
S11,297,0,0,P024,P025,0.0,0.0
S11,298,4,0,P024,P025,0.00017473353136466887,0.0
S11,299,0,0,P024,P025,0.0,0.0
S11,300,0,0,P024,P025,0.0,0.0
S11,301,0,0,P024,P025,0.0,0.0
S11,302,0,0,P024,P025,0.0,0.0
S11,303,7,0,P024,P025,0.0003057836798881705,0.0
S11,304,0,0,P024,P025,0.0,0.0
S11,305,0,0,P024,P025,0.0,0.0
S11,306,0,0,P024,P025,0.0,0.0
S11,307,0,0,P024,P025,0.0,0.0
S11,308,4,0,P024,P025,0.00017473353136466887,0.0
S11,309,0,0,P024,P025,0.0,0.0
S11,310,0,0,P024,P025,0.0,0.0
S11,311,0,0,P024,P025,0.0,0.0
S11,312,0,0,P024,P025,0.0,0.0
S11,313,6,0,P024,P025,0.0002621002970470033,0.0
S11,314,0,0,P024,P025,0.0,0.0
S11,315,0,0,P024,P025,0.0,0.0
S11,316,0,0,P024,P025,0.0,0.0
S11,317,0,0,P024,P025,0.0,0.0
S11,318,3,21,P024,P025,0.00013105014852350164,0.001381760757994473
S11,319,0,31,P024,P025,0.0,0.0020397420713251747
S11,320,0,0,P024,P025,0.0,0.0
S11,321,0,0,P024,P025,0.0,0.0
S11,322,0,0,P024,P025,0.0,0.0
S11,323,3,0,P024,P025,0.00013105014852350164,0.0
S11,324,0,0,P024,P025,0.0,0.0
S11,325,0,0,P024,P025,0.0,0.0
S11,326,0,0,P024,P025,0.0,0.0
S11,327,0,1,P024,P025,0.0,6.579813133307015e-05
S11,328,6,10,P024,P025,0.0002621002970470033,0.0006579813133307014
S11,329,0,31,P024,P025,0.0,0.0020397420713251747
S11,330,0,61,P024,P025,0.0,0.004013686011317279
S11,331,12,48,P024,P025,0.0005242005940940066,0.003158310303987367
S11,332,22,33,P024,P025,0.0009610344225056788,0.0021713383339913147
S11,333,46,197,P024,P025,0.002009435610693692,0.012962231872614818
S11,334,7,143,P024,P025,0.0003057836798881705,0.00940913278062903
S11,335,1,809,P024,P025,4.368338284116722e-05,0.05323068824845375
S11,336,0,318,P024,P025,0.0,0.020923805763916305
S11,337,0,187,P024,P025,0.0,0.012304250559284118
S11,338,12,250,P024,P025,0.0005242005940940066,0.016449532833267538
S11,339,2,30,P024,P025,8.736676568233443e-05,0.0019739439399921043
S11,340,0,55,P024,P025,0.0,0.003618897223318858
S11,341,2,32,P024,P025,8.736676568233443e-05,0.0021055402026582447
S11,342,3,50,P024,P025,0.00013105014852350164,0.0032899065666535075
S11,343,10,216,P024,P025,0.0004368338284116722,0.014212396367943152
S11,344,0,61,P024,P025,0.0,0.004013686011317279
S11,345,11,77,P024,P025,0.0004805172112528394,0.005066456112646401
S11,346,8,395,P024,P025,0.00034946706272933774,0.02599026187656271
S11,347,11,139,P024,P025,0.0004805172112528394,0.00914594025529675
S11,348,8,384,P024,P025,0.00034946706272933774,0.025266482431898937
S11,349,0,79,P024,P025,0.0,0.005198052375312541
S11,350,7,68,P024,P025,0.0003057836798881705,0.00447427293064877
S11,351,23,117,P024,P025,0.001004717805346846,0.007698381365969207
S11,352,15,30,P024,P025,0.0006552507426175083,0.0019739439399921043
S11,353,85,33,P024,P025,0.0037130875414992134,0.0021713383339913147
S11,354,9,35,P024,P025,0.00039315044557050496,0.002302934596657455
S11,355,19,47,P024,P025,0.0008299842739821771,0.003092512172654297
S11,356,6,191,P024,P025,0.0002621002970470033,0.012567443084616398
S11,357,0,13,P024,P025,0.0,0.0008553757073299119
S11,358,8,18,P024,P025,0.00034946706272933774,0.0011843663639952626
S11,359,0,0,P024,P025,0.0,0.0
S11,360,0,14,P024,P025,0.0,0.0009211738386629821
S11,361,0,0,P024,P025,0.0,0.0
S11,362,0,0,P024,P025,0.0,0.0
S11,363,7,9,P024,P025,0.0003057836798881705,0.0005921831819976313
S11,364,0,3,P024,P025,0.0,0.00019739439399921044
S11,365,4,0,P024,P025,0.00017473353136466887,0.0
S11,366,7,2,P024,P025,0.0003057836798881705,0.0001315962626661403
S11,367,0,0,P024,P025,0.0,0.0
S11,368,20,18,P024,P025,0.0008736676568233444,0.0011843663639952626
S11,369,0,11,P024,P025,0.0,0.0007237794446637716
S11,370,0,0,P024,P025,0.0,0.0
S11,371,0,0,P024,P025,0.0,0.0
S11,372,0,15,P024,P025,0.0,0.0009869719699960521
S11,373,14,90,P024,P025,0.000611567359776341,0.005921831819976313
S11,374,0,3,P024,P025,0.0,0.00019739439399921044
S11,375,0,7,P024,P025,0.0,0.00046058691933149106
S11,376,6,0,P024,P025,0.0002621002970470033,0.0
S11,377,0,0,P024,P025,0.0,0.0
S11,378,0,0,P024,P025,0.0,0.0
S11,379,0,0,P024,P025,0.0,0.0
S11,380,0,0,P024,P025,0.0,0.0
S11,381,8,6,P024,P025,0.00034946706272933774,0.0003947887879984209
S11,382,0,0,P024,P025,0.0,0.0
S11,383,0,0,P024,P025,0.0,0.0
S11,384,0,0,P024,P025,0.0,0.0
S11,385,0,0,P024,P025,0.0,0.0
S11,386,6,0,P024,P025,0.0002621002970470033,0.0
S11,387,0,0,P024,P025,0.0,0.0
S11,388,0,0,P024,P025,0.0,0.0
S11,389,0,30,P024,P025,0.0,0.0019739439399921043
S11,390,0,5,P024,P025,0.0,0.0003289906566653507
S11,391,6,0,P024,P025,0.0002621002970470033,0.0
S11,392,0,0,P024,P025,0.0,0.0
S11,393,0,0,P024,P025,0.0,0.0
S11,394,0,0,P024,P025,0.0,0.0
S11,395,0,0,P024,P025,0.0,0.0
S11,396,7,0,P024,P025,0.0003057836798881705,0.0
S11,397,0,0,P024,P025,0.0,0.0
S11,398,0,0,P024,P025,0.0,0.0
S11,399,0,0,P024,P025,0.0,0.0
S11,400,0,0,P024,P025,0.0,0.0
S11,401,6,0,P024,P025,0.0002621002970470033,0.0
S11,402,0,0,P024,P025,0.0,0.0
S11,403,0,0,P024,P025,0.0,0.0
S11,404,0,0,P024,P025,0.0,0.0
S11,405,0,0,P024,P025,0.0,0.0
S11,406,8,0,P024,P025,0.00034946706272933774,0.0
S11,407,0,0,P024,P025,0.0,0.0
S11,408,0,0,P024,P025,0.0,0.0
S11,409,0,0,P024,P025,0.0,0.0
S11,410,0,0,P024,P025,0.0,0.0
S11,411,6,1,P024,P025,0.0002621002970470033,6.579813133307015e-05
S11,412,0,0,P024,P025,0.0,0.0
S11,413,0,0,P024,P025,0.0,0.0
S11,414,0,0,P024,P025,0.0,0.0
S11,415,0,0,P024,P025,0.0,0.0
S11,416,6,0,P024,P025,0.0002621002970470033,0.0
S11,417,0,0,P024,P025,0.0,0.0
S11,418,0,0,P024,P025,0.0,0.0
S11,419,0,0,P024,P025,0.0,0.0
S11,420,0,0,P024,P025,0.0,0.0
S11,421,6,0,P024,P025,0.0002621002970470033,0.0
S11,422,0,0,P024,P025,0.0,0.0
S11,423,0,0,P024,P025,0.0,0.0
S11,424,0,0,P024,P025,0.0,0.0
S11,425,0,0,P024,P025,0.0,0.0
S11,426,7,0,P024,P025,0.0003057836798881705,0.0
S11,427,0,0,P024,P025,0.0,0.0
S11,428,0,0,P024,P025,0.0,0.0
S11,429,0,0,P024,P025,0.0,0.0
S11,430,0,0,P024,P025,0.0,0.0
S11,431,7,0,P024,P025,0.0003057836798881705,0.0
S11,432,0,0,P024,P025,0.0,0.0
S11,433,0,0,P024,P025,0.0,0.0
S11,434,0,0,P024,P025,0.0,0.0
S11,435,0,0,P024,P025,0.0,0.0
S11,436,4,0,P024,P025,0.00017473353136466887,0.0
S11,437,0,0,P024,P025,0.0,0.0
S11,438,0,0,P024,P025,0.0,0.0
S11,439,0,0,P024,P025,0.0,0.0
S11,440,0,0,P024,P025,0.0,0.0
S11,441,5,0,P024,P025,0.0002184169142058361,0.0
S11,442,0,0,P024,P025,0.0,0.0
S11,443,0,0,P024,P025,0.0,0.0
S11,444,0,0,P024,P025,0.0,0.0
S11,445,0,0,P024,P025,0.0,0.0
S11,446,7,85,P024,P025,0.0003057836798881705,0.005592841163310962
S11,447,0,0,P024,P025,0.0,0.0
S11,448,0,0,P024,P025,0.0,0.0
S11,449,3,1,P024,P025,0.00013105014852350164,6.579813133307015e-05
S11,450,0,0,P024,P025,0.0,0.0
S11,451,7,0,P024,P025,0.0003057836798881705,0.0
S11,452,0,0,P024,P025,0.0,0.0
S11,453,0,0,P024,P025,0.0,0.0
S11,454,0,0,P024,P025,0.0,0.0
S11,455,0,0,P024,P025,0.0,0.0
S11,456,6,0,P024,P025,0.0002621002970470033,0.0
S11,457,0,0,P024,P025,0.0,0.0
S11,458,0,0,P024,P025,0.0,0.0
S11,459,0,0,P024,P025,0.0,0.0
S11,460,0,0,P024,P025,0.0,0.0
S11,461,0,0,P024,P025,0.0,0.0
S11,462,0,0,P024,P025,0.0,0.0
S11,463,0,0,P024,P025,0.0,0.0
S11,464,8,0,P024,P025,0.00034946706272933774,0.0
S11,465,0,0,P024,P025,0.0,0.0
S11,466,0,0,P024,P025,0.0,0.0
S11,467,0,0,P024,P025,0.0,0.0
S11,468,0,0,P024,P025,0.0,0.0
S11,469,6,0,P024,P025,0.0002621002970470033,0.0
S11,470,0,0,P024,P025,0.0,0.0
S11,471,0,0,P024,P025,0.0,0.0
S11,472,0,0,P024,P025,0.0,0.0
S11,473,0,0,P024,P025,0.0,0.0
S11,474,8,0,P024,P025,0.00034946706272933774,0.0
S11,475,0,0,P024,P025,0.0,0.0
S11,476,0,0,P024,P025,0.0,0.0
S11,477,5,0,P024,P025,0.0002184169142058361,0.0
S11,478,0,0,P024,P025,0.0,0.0
S11,479,7,7,P024,P025,0.0003057836798881705,0.00046058691933149106
S11,480,0,1,P024,P025,0.0,6.579813133307015e-05
S11,481,0,55,P024,P025,0.0,0.003618897223318858
S11,482,0,41,P024,P025,0.0,0.002697723384655876
S11,483,0,39,P024,P025,0.0,0.0025661271219897357
S11,484,20,99,P024,P025,0.0008736676568233444,0.006514015001973944
S11,485,0,118,P024,P025,0.0,0.007764179497302277
S11,486,5,139,P024,P025,0.0002184169142058361,0.00914594025529675
S11,487,0,44,P024,P025,0.0,0.0028951177786550866
S11,488,0,8,P024,P025,0.0,0.0005263850506645612
S11,489,12,17,P024,P025,0.0005242005940940066,0.0011185682326621926
S11,490,0,27,P024,P025,0.0,0.001776549545992894
S11,491,0,165,P024,P025,0.0,0.010856691669956575
S11,492,0,49,P024,P025,0.0,0.003224108435320437
S11,493,0,51,P024,P025,0.0,0.0033557046979865775
S11,494,10,162,P024,P025,0.0004368338284116722,0.010659297275957364
S11,495,0,70,P024,P025,0.0,0.00460586919331491
S11,496,0,263,P024,P025,0.0,0.01730490854059745
S11,497,0,115,P024,P025,0.0,0.007566785103303067
S11,498,0,93,P024,P025,0.0,0.006119226213975524
S11,499,7,415,P024,P025,0.0003057836798881705,0.027306224503224112
