Session,Frame,LeftPlayerMotion,RightPlayerMotion,LeftID,RightID,MinMaxLeftME,MinMaxRightME
S22,1748,658,332,P046,P047,0.062228106676754304,0.021571048015073747
S22,1749,905,199,P046,P047,0.08558728957821071,0.012929634201806251
S22,1750,846,143,P046,P047,0.08000756572725554,0.009291144175167307
S22,1751,748,186,P046,P047,0.0707395498392283,0.012084984731336497
S22,1752,689,322,P046,P047,0.06515982598827312,0.020921317653173933
S22,1753,546,291,P046,P047,0.051636088519008895,0.01890715353128452
S22,1754,510,259,P046,P047,0.048231511254019296,0.01682801637320512
S22,1755,483,265,P046,P047,0.0456780783052771,0.017217854590345007
S22,1756,326,531,P046,P047,0.030830338566294687,0.03450068221688
S22,1757,162,1161,P046,P047,0.015320597692453189,0.07543369501656813
S22,1758,114,1601,P046,P047,0.010781161339133725,0.10402183094015985
S22,1759,96,1369,P046,P047,0.009078872706638926,0.08894808654408422
S22,1760,54,635,P046,P047,0.005106865897484396,0.04125787798063804
S22,1761,45,139,P046,P047,0.0042557215812369965,0.009031252030407382
S22,1762,92,1,P046,P047,0.008700586343862305,6.497303618998116e-05
S22,1763,27,58,P046,P047,0.002553432948742198,0.0037684360990189077
S22,1764,50,81,P046,P047,0.004728579534707774,0.005262815931388474
S22,1765,63,150,P046,P047,0.005958010213731795,0.009745955428497174
S22,1766,36,135,P046,P047,0.0034045772649895973,0.008771359885647458
S22,1767,78,101,P046,P047,0.007376584074144128,0.006562276655188098
S22,1768,155,45,P046,P047,0.014658596557594099,0.0029237866285491522
S22,1769,541,20,P046,P047,0.05116323056553811,0.0012994607237996232
S22,1770,736,35,P046,P047,0.06960469075089844,0.0022740562666493406
S22,1771,746,6,P046,P047,0.07055040665783999,0.000389838217139887
S22,1772,810,0,P046,P047,0.07660298846226594,0.0
S22,1773,939,0,P046,P047,0.088802723661812,0.0
S22,1774,982,0,P046,P047,0.09286930206166068,0.0
S22,1775,997,0,P046,P047,0.09428787592207301,0.0
S22,1776,872,34,P046,P047,0.08246642708530358,0.0022090832304593596
S22,1777,516,4,P046,P047,0.048798940798184226,0.00025989214475992465
S22,1778,387,0,P046,P047,0.03659920559863817,0.0
S22,1779,349,3,P046,P047,0.03300548515226026,0.0001949191085699435
S22,1780,164,0,P046,P047,0.015509740873841498,0.0
S22,1781,117,0,P046,P047,0.011064876111216192,0.0
S22,1782,224,0,P046,P047,0.021184036315490828,0.0
S22,1783,170,15,P046,P047,0.016077170418006433,0.0009745955428497174
S22,1784,129,0,P046,P047,0.012199735199546057,0.0
S22,1785,126,0,P046,P047,0.01191602042746359,0.0
S22,1786,78,0,P046,P047,0.007376584074144128,0.0
S22,1787,63,0,P046,P047,0.005958010213731795,0.0
S22,1788,291,8,P046,P047,0.027520332891999243,0.0005197842895198493
S22,1789,76,5,P046,P047,0.007187440892755817,0.0003248651809499058
S22,1790,19,2,P046,P047,0.0017968602231889542,0.00012994607237996233
S22,1791,28,64,P046,P047,0.0026480045394363535,0.0041582743161587945
S22,1792,147,235,P046,P047,0.013902023832040856,0.015268663504645574
S22,1793,237,604,P046,P047,0.02241346699451485,0.03924371385874862
S22,1794,107,830,P046,P047,0.010119160204274636,0.053927620037684365
S22,1795,95,817,P046,P047,0.008984301115944771,0.05308297056721461
S22,1796,209,575,P046,P047,0.019765462455078497,0.03735949580923917
S22,1797,197,325,P046,P047,0.01863060336674863,0.02111623676174388
S22,1798,128,322,P046,P047,0.012105163608851902,0.020921317653173933
S22,1799,184,630,P046,P047,0.01740117268772461,0.04093301279968813
S22,1800,338,837,P046,P047,0.03196519765462455,0.054382431291014235
S22,1801,274,708,P046,P047,0.025912615850198602,0.046000909622506664
S22,1802,162,372,P046,P047,0.015320597692453189,0.024169969462672993
S22,1803,156,104,P046,P047,0.014753168148288255,0.006757195763758041
S22,1804,216,42,P046,P047,0.020427463589937585,0.002728867519979209
S22,1805,608,48,P046,P047,0.057499527142046536,0.003118705737119096
S22,1806,746,109,P046,P047,0.07055040665783999,0.007082060944707947
S22,1807,658,220,P046,P047,0.062228106676754304,0.014294067961795855
S22,1808,390,219,P046,P047,0.036882920370720634,0.014229094925605874
S22,1809,158,189,P046,P047,0.014942311329676565,0.01227990383990644
S22,1810,115,102,P046,P047,0.01087573292982788,0.006627249691378079
S22,1811,69,9,P046,P047,0.006525439757896728,0.0005847573257098305
S22,1812,53,4,P046,P047,0.00501229430679024,0.00025989214475992465
S22,1813,24,0,P046,P047,0.0022697181766597315,0.0
S22,1814,30,17,P046,P047,0.0028371477208246646,0.0011045416152296798
S22,1815,91,0,P046,P047,0.008606014753168148,0.0
S22,1816,174,82,P046,P047,0.016455456780783053,0.005327788967578456
S22,1817,345,148,P046,P047,0.03262719878948364,0.009616009356117212
S22,1818,413,288,P046,P047,0.03905806695668621,0.018712234422714576
S22,1819,516,217,P046,P047,0.048798940798184226,0.014099148853225912
S22,1820,735,149,P046,P047,0.06951011916020428,0.009680982392307193
S22,1821,549,75,P046,P047,0.05191980329109136,0.004872977714248587
S22,1822,361,39,P046,P047,0.03414034424059013,0.0025339484114092654
S22,1823,134,38,P046,P047,0.012672593153016835,0.002468975375219284
S22,1824,59,95,P046,P047,0.0055797238509551735,0.00617243843804821
S22,1825,12,87,P046,P047,0.0011348590883298658,0.0056526541485283615
S22,1826,28,110,P046,P047,0.0026480045394363535,0.007147033980897928
S22,1827,66,95,P046,P047,0.0062417249858142615,0.00617243843804821
S22,1828,68,80,P046,P047,0.006430868167202572,0.005197842895198493
S22,1829,18,79,P046,P047,0.0017022886324947987,0.005132869859008512
S22,1830,54,100,P046,P047,0.005106865897484396,0.006497303618998116
S22,1831,82,181,P046,P047,0.007754870436920749,0.01176011955038659
S22,1832,161,153,P046,P047,0.015226026101759032,0.009940874537067119
S22,1833,592,155,P046,P047,0.05598638169094004,0.01007082060944708
S22,1834,609,104,P046,P047,0.05759409873274069,0.006757195763758041
S22,1835,305,19,P046,P047,0.028844335161717423,0.001234487687609642
S22,1836,190,25,P046,P047,0.017968602231889542,0.001624325904749529
S22,1837,480,7,P046,P047,0.045394363533194634,0.00045481125332986816
S22,1838,464,0,P046,P047,0.04388121808208814,0.0
S22,1839,201,0,P046,P047,0.01900888972952525,0.0
S22,1840,687,0,P046,P047,0.06497068280688481,0.0
S22,1841,1150,0,P046,P047,0.1087573292982788,0.0
S22,1842,1189,11,P046,P047,0.11244562133535087,0.0007147033980897928
S22,1843,964,8,P046,P047,0.09116701342916589,0.0005197842895198493
S22,1844,1058,12,P046,P047,0.1000567429544165,0.000779676434279774
S22,1845,1054,17,P046,P047,0.09967845659163987,0.0011045416152296798
S22,1846,978,9,P046,P047,0.09249101569888406,0.0005847573257098305
S22,1847,768,13,P046,P047,0.07263098165311141,0.0008446494704697551
S22,1848,615,5,P046,P047,0.05816152827690562,0.0003248651809499058
S22,1849,802,0,P046,P047,0.07584641573671269,0.0
S22,1850,687,0,P046,P047,0.06497068280688481,0.0
S22,1851,305,0,P046,P047,0.028844335161717423,0.0
S22,1852,239,0,P046,P047,0.02260261017590316,0.0
S22,1853,244,0,P046,P047,0.023075468129373937,0.0
S22,1854,267,0,P046,P047,0.025250614715339514,0.0
S22,1855,67,0,P046,P047,0.006336296576508417,0.0
S22,1856,30,0,P046,P047,0.0028371477208246646,0.0
S22,1857,32,0,P046,P047,0.0030262909022129754,0.0
S22,1858,17,0,P046,P047,0.001607717041800643,0.0
S22,1859,5,0,P046,P047,0.0004728579534707774,0.0
S22,1860,26,10,P046,P047,0.0024588613580480423,0.0006497303618998116
S22,1861,54,7,P046,P047,0.005106865897484396,0.00045481125332986816
S22,1862,65,1,P046,P047,0.006147153395120107,6.497303618998116e-05
S22,1863,45,0,P046,P047,0.0042557215812369965,0.0
S22,1864,0,2,P046,P047,0.0,0.00012994607237996233
S22,1865,0,15,P046,P047,0.0,0.0009745955428497174
S22,1866,6,87,P046,P047,0.0005674295441649329,0.0056526541485283615
S22,1867,47,49,P046,P047,0.004444864762625307,0.003183678773309077
S22,1868,95,44,P046,P047,0.008984301115944771,0.0028588135923591712
S22,1869,52,103,P046,P047,0.004917722716096085,0.00669222272756806
S22,1870,2,175,P046,P047,0.00018914318138831096,0.011370281333246704
S22,1871,2,231,P046,P047,0.00018914318138831096,0.015008771359885648
S22,1872,4,333,P046,P047,0.0003782863627766219,0.021636021051263728
S22,1873,15,421,P046,P047,0.0014185738604123323,0.02735364823598207
S22,1874,14,468,P046,P047,0.0013240022697181767,0.030407380936911185
S22,1875,50,442,P046,P047,0.004728579534707774,0.028718081995971673
S22,1876,114,554,P046,P047,0.010781161339133725,0.035995062049249564
S22,1877,54,883,P046,P047,0.005106865897484396,0.05737119095575337
S22,1878,34,991,P046,P047,0.003215434083601286,0.06438827886427133
S22,1879,24,936,P046,P047,0.0022697181766597315,0.06081476187382237
S22,1880,13,508,P046,P047,0.0012294306790240211,0.03300630238451043
S22,1881,7,70,P046,P047,0.0006620011348590884,0.004548112533298681
S22,1882,10,63,P046,P047,0.0009457159069415548,0.0040933012799688135
S22,1883,2,469,P046,P047,0.00018914318138831096,0.030472353973101166
S22,1884,0,769,P046,P047,0.0,0.049964264830095514
S22,1885,0,704,P046,P047,0.0,0.04574101747774674
S22,1886,0,336,P046,P047,0.0,0.02183094015983367
S22,1887,37,75,P046,P047,0.0034991488556837527,0.004872977714248587
S22,1888,4,76,P046,P047,0.0003782863627766219,0.004937950750438568
S22,1889,1,50,P046,P047,9.457159069415548e-05,0.003248651809499058
S22,1890,25,65,P046,P047,0.002364289767353887,0.0042232473523487754
S22,1891,41,106,P046,P047,0.0038774352184603746,0.006887141836138004
S22,1892,76,113,P046,P047,0.007187440892755817,0.0073419530894678715
S22,1893,182,33,P046,P047,0.017212029506336296,0.002144110194269378
S22,1894,203,49,P046,P047,0.019198032910913564,0.003183678773309077
S22,1895,116,32,P046,P047,0.010970304520522035,0.0020791371580793972
S22,1896,153,6,P046,P047,0.014469453376205789,0.000389838217139887
S22,1897,230,40,P046,P047,0.02175146585965576,0.0025989214475992464
S22,1898,98,20,P046,P047,0.009268015888027238,0.0012994607237996232
S22,1899,5,2,P046,P047,0.0004728579534707774,0.00012994607237996233
S22,1900,35,11,P046,P047,0.003310005674295442,0.0007147033980897928
S22,1901,3,6,P046,P047,0.00028371477208246644,0.000389838217139887
S22,1902,3,2,P046,P047,0.00028371477208246644,0.00012994607237996233
S22,1903,12,20,P046,P047,0.0011348590883298658,0.0012994607237996232
S22,1904,101,0,P046,P047,0.009551730660109704,0.0
S22,1905,254,0,P046,P047,0.024021184036315493,0.0
S22,1906,327,0,P046,P047,0.030924910156988842,0.0
S22,1907,294,0,P046,P047,0.02780404766408171,0.0
S22,1908,194,0,P046,P047,0.018346888594666162,0.0
S22,1909,108,2,P046,P047,0.010213731794968792,0.00012994607237996233
S22,1910,31,5,P046,P047,0.00293171931151882,0.0003248651809499058
S22,1911,28,54,P046,P047,0.0026480045394363535,0.003508543954258983
S22,1912,29,34,P046,P047,0.002742576130130509,0.0022090832304593596
S22,1913,40,41,P046,P047,0.0037828636277662192,0.002663894483789228
S22,1914,54,53,P046,P047,0.005106865897484396,0.003443570918069002
S22,1915,47,52,P046,P047,0.004444864762625307,0.0033785978818790204
S22,1916,83,45,P046,P047,0.007849442027614905,0.0029237866285491522
S22,1917,62,67,P046,P047,0.00586343862303764,0.004353193424728738
S22,1918,41,91,P046,P047,0.0038774352184603746,0.0059125462932882854
S22,1919,40,82,P046,P047,0.0037828636277662192,0.005327788967578456
S22,1920,62,73,P046,P047,0.00586343862303764,0.004743031641868625
S22,1921,113,4,P046,P047,0.010686589748439569,0.00025989214475992465
S22,1922,156,0,P046,P047,0.014753168148288255,0.0
S22,1923,543,16,P046,P047,0.05135237374692642,0.0010395685790396986
S22,1924,1082,16,P046,P047,0.10232646113107623,0.0010395685790396986
S22,1925,1084,18,P046,P047,0.10251560431246454,0.001169514651419661
S22,1926,686,39,P046,P047,0.06487611121619066,0.0025339484114092654
S22,1927,315,49,P046,P047,0.029790051068658976,0.003183678773309077
S22,1928,51,67,P046,P047,0.00482315112540193,0.004353193424728738
S22,1929,39,1,P046,P047,0.003688292037072064,6.497303618998116e-05
S22,1930,36,0,P046,P047,0.0034045772649895973,0.0
S22,1931,14,0,P046,P047,0.0013240022697181767,0.0
S22,1932,1,29,P046,P047,9.457159069415548e-05,0.0018842180495094538
S22,1933,1,46,P046,P047,9.457159069415548e-05,0.0029887596647391337
S22,1934,0,61,P046,P047,0.0,0.003963355207588851
S22,1935,0,7,P046,P047,0.0,0.00045481125332986816
S22,1936,0,0,P046,P047,0.0,0.0
S22,1937,0,5,P046,P047,0.0,0.0003248651809499058
S22,1938,0,2,P046,P047,0.0,0.00012994607237996233
S22,1939,0,4,P046,P047,0.0,0.00025989214475992465
S22,1940,0,66,P046,P047,0.0,0.004288220388538756
S22,1941,2,69,P046,P047,0.00018914318138831096,0.0044831394971087
S22,1942,43,64,P046,P047,0.004066578399848686,0.0041582743161587945
S22,1943,100,0,P046,P047,0.009457159069415548,0.0
S22,1944,164,0,P046,P047,0.015509740873841498,0.0
S22,1945,194,0,P046,P047,0.018346888594666162,0.0
S22,1946,316,11,P046,P047,0.02988462265935313,0.0007147033980897928
S22,1947,552,14,P046,P047,0.052203518063173825,0.0009096225066597363
S22,1948,665,52,P046,P047,0.06289010781161339,0.0033785978818790204
S22,1949,570,94,P046,P047,0.05390580669566863,0.006107465401858229
S22,1950,507,64,P046,P047,0.04794779648193683,0.0041582743161587945
S22,1951,317,22,P046,P047,0.02997919425004729,0.0014294067961795856
S22,1952,340,44,P046,P047,0.03215434083601287,0.0028588135923591712
S22,1953,273,3,P046,P047,0.025818044259504448,0.0001949191085699435
S22,1954,313,0,P046,P047,0.029600907887270666,0.0
S22,1955,181,4,P046,P047,0.01711745791564214,0.00025989214475992465
S22,1956,149,15,P046,P047,0.014091167013429167,0.0009745955428497174
S22,1957,0,25,P046,P047,0.0,0.001624325904749529
S22,1958,7,50,P046,P047,0.0006620011348590884,0.003248651809499058
S22,1959,48,57,P046,P047,0.004539436353319463,0.0037034630628289262
S22,1960,56,173,P046,P047,0.005296009078872707,0.011240335260866742
S22,1961,39,136,P046,P047,0.003688292037072064,0.008836332921837439
S22,1962,30,90,P046,P047,0.0028371477208246646,0.0058475732570983045
S22,1963,47,47,P046,P047,0.004444864762625307,0.0030537327009291146
S22,1964,81,19,P046,P047,0.007660298846226594,0.001234487687609642
S22,1965,206,7,P046,P047,0.01948174768299603,0.00045481125332986816
S22,1966,518,10,P046,P047,0.048988083979572536,0.0006497303618998116
S22,1967,712,90,P046,P047,0.0673349725742387,0.0058475732570983045
S22,1968,754,271,P046,P047,0.07130697938339323,0.017607692807484896
S22,1969,819,533,P046,P047,0.07745413277851333,0.03463062828925996
S22,1970,729,577,P046,P047,0.06894268961603935,0.03748944188161913
S22,1971,755,527,P046,P047,0.07140155097408739,0.034240790072120074
S22,1972,740,225,P046,P047,0.06998297711367506,0.014618933142745762
S22,1973,635,97,P046,P047,0.06005296009078873,0.006302384510428173
S22,1974,413,186,P046,P047,0.03905806695668621,0.012084984731336497
S22,1975,134,87,P046,P047,0.012672593153016835,0.0056526541485283615
S22,1976,87,55,P046,P047,0.008227728390391527,0.003573516990448964
S22,1977,151,0,P046,P047,0.014280310194817477,0.0
S22,1978,102,39,P046,P047,0.00964630225080386,0.0025339484114092654
S22,1979,55,86,P046,P047,0.005201437488178551,0.00558768111233838
S22,1980,30,71,P046,P047,0.0028371477208246646,0.004613085569488662
S22,1981,8,0,P046,P047,0.0007565727255532438,0.0
S22,1982,197,0,P046,P047,0.01863060336674863,0.0
S22,1983,448,0,P046,P047,0.042368072630981655,0.0
S22,1984,892,38,P046,P047,0.08435785889918669,0.002468975375219284
S22,1985,1409,46,P046,P047,0.13325137128806508,0.0029887596647391337
S22,1986,1504,31,P046,P047,0.14223567240400983,0.0020141641218894162
S22,1987,1248,31,P046,P047,0.11802534518630604,0.0020141641218894162
S22,1988,1131,50,P046,P047,0.10696046907508985,0.003248651809499058
S22,1989,764,308,P046,P047,0.07225269529033479,0.0200116951465142
S22,1990,524,611,P046,P047,0.04955551352373747,0.03969852511207849
S22,1991,1048,1038,P046,P047,0.09911102704747494,0.06744201156520045
S22,1992,1448,1097,P046,P047,0.13693966332513713,0.07127542070040933
S22,1993,1935,1085,P046,P047,0.18299602799319087,0.07049574426612956
S22,1994,2518,1076,P046,P047,0.2381312653678835,0.06991098694041974
S22,1995,2805,1166,P046,P047,0.2652733118971061,0.07575856019751803
S22,1996,2740,1317,P046,P047,0.259126158501986,0.08556948866220519
S22,1997,2306,1252,P046,P047,0.21808208814072255,0.08134624130985642
S22,1998,1927,1051,P046,P047,0.1822394552676376,0.0682866610356702
S22,1999,2195,873,P046,P047,0.2075846415736713,0.05672146059385356
S22,2000,2705,918,P046,P047,0.2558161528276906,0.059645247222402706
S22,2001,3350,1052,P046,P047,0.31681482882542084,0.06835163407186018
S22,2002,4098,1380,P046,P047,0.38755437866464915,0.08966278994217401
S22,2003,4628,1404,P046,P047,0.4376773217325516,0.09122214281073356
S22,2004,5404,1223,P046,P047,0.5110648761112162,0.07946202326034696
S22,2005,5739,724,P046,P047,0.5427463589937583,0.04704047820154636
S22,2006,4545,408,P046,P047,0.4298278797049367,0.026508998765512316
S22,2007,4305,273,P046,P047,0.40713069793833934,0.017737638879864858
S22,2008,5114,488,P046,P047,0.4836391148099111,0.031706841660710805
S22,2009,5208,715,P046,P047,0.49252884433516175,0.046455720875836534
S22,2010,4154,885,P046,P047,0.3928503877435219,0.05750113702813333
S22,2011,3298,697,P046,P047,0.31189710610932475,0.04528620622441687
S22,2012,2741,503,P046,P047,0.25922073009268015,0.03268143720356052
S22,2013,2157,329,P046,P047,0.20399092112729336,0.021376128906503804
S22,2014,1106,126,P046,P047,0.10459617930773596,0.008186602559937627
S22,2015,1224,127,P046,P047,0.11575562700964631,0.008251575596127608
S22,2016,957,285,P046,P047,0.0905050122943068,0.01851731531414463
S22,2017,1150,354,P046,P047,0.1087573292982788,0.023000454811253332
S22,2018,1247,519,P046,P047,0.11793077359561188,0.033721005782600226
S22,2019,1149,656,P046,P047,0.10866275770758464,0.042622311740627646
S22,2020,817,698,P046,P047,0.07726498959712502,0.045351179260606854
S22,2021,617,546,P046,P047,0.05835067145829393,0.035475277759729716
S22,2022,665,190,P046,P047,0.06289010781161339,0.01234487687609642
S22,2023,404,151,P046,P047,0.03820692264043882,0.009810928464687155
S22,2024,209,174,P046,P047,0.019765462455078497,0.011305308297056723
S22,2025,288,349,P046,P047,0.02723661811991678,0.022675589630303427
S22,2026,509,505,P046,P047,0.04813693966332514,0.032811383275940485
S22,2027,395,469,P046,P047,0.037355778324191416,0.030472353973101166
S22,2028,417,375,P046,P047,0.03943635331946284,0.024364888571242936
S22,2029,679,373,P046,P047,0.06421411008133157,0.024234942498862974
S22,2030,388,381,P046,P047,0.036693777189332324,0.024754726788382822
S22,2031,274,338,P046,P047,0.025912615850198602,0.021960886232213633
S22,2032,699,286,P046,P047,0.06610554189521468,0.018582288350334614
S22,2033,1184,386,P046,P047,0.11197276338188009,0.02507959196933273
S22,2034,1362,656,P046,P047,0.12880650652543976,0.042622311740627646
S22,2035,1634,1216,P046,P047,0.15452997919425004,0.07900721200701709
S22,2036,2625,1419,P046,P047,0.24825042557215815,0.09219673835358327
S22,2037,3524,1162,P046,P047,0.3332702856062039,0.07549866805275811
S22,2038,3845,712,P046,P047,0.3636277662190278,0.04626080176726659
S22,2039,4148,363,P046,P047,0.39228295819935693,0.02358521213696316
S22,2040,4471,187,P046,P047,0.4228295819935692,0.012149957767526478
S22,2041,4173,210,P046,P047,0.3946472479667108,0.013644337599896044
S22,2042,3766,327,P046,P047,0.35615661055418957,0.021246182834123842
S22,2043,3455,547,P046,P047,0.3267448458483072,0.035540250795919694
S22,2044,3195,663,P046,P047,0.3021562322678268,0.04307712299395751
S22,2045,2432,826,P046,P047,0.22999810856818614,0.05366772789292444
S22,2046,1727,1176,P046,P047,0.1633251371288065,0.07640829055941785
S22,2047,1350,1484,P046,P047,0.1276716474371099,0.09641998570593205
S22,2048,1003,1721,P046,P047,0.09485530546623795,0.11181859528295758
S22,2049,459,1506,P046,P047,0.04340836012861737,0.09784939250211164
S22,2050,592,1120,P046,P047,0.05598638169094004,0.0727698005327789
S22,2051,750,824,P046,P047,0.0709286930206166,0.05353778182054448
S22,2052,408,592,P046,P047,0.03858520900321544,0.03846403742446885
S22,2053,142,225,P046,P047,0.013429165878570078,0.014618933142745762
S22,2054,349,165,P046,P047,0.03300548515226026,0.010720550971346892
S22,2055,492,68,P046,P047,0.046529222621524494,0.004418166460918719
S22,2056,470,77,P046,P047,0.04444864762625308,0.00500292378662855
S22,2057,424,295,P046,P047,0.04009835445432192,0.019167045676044443
S22,2058,431,779,P046,P047,0.040760355589181015,0.050613995191995324
S22,2059,319,1144,P046,P047,0.0301683374314356,0.07432915340133846
S22,2060,89,1376,P046,P047,0.008416871571779838,0.08940289779741407
S22,2061,109,1449,P046,P047,0.010308303385662947,0.09414592943928271
S22,2062,70,1612,P046,P047,0.006620011348590884,0.10473653433824963
S22,2063,0,1561,P046,P047,0.0,0.1014229094925606
S22,2064,2,1299,P046,P047,0.00018914318138831096,0.08439997401078553
S22,2065,7,937,P046,P047,0.0006620011348590884,0.06087973491001235
S22,2066,56,514,P046,P047,0.005296009078872707,0.03339614060165032
S22,2067,82,409,P046,P047,0.007754870436920749,0.026573971801702297
S22,2068,161,784,P046,P047,0.015226026101759032,0.05093886037294523
S22,2069,345,1288,P046,P047,0.03262719878948364,0.08368527061269573
S22,2070,309,1776,P046,P047,0.029222621524494043,0.11539211227340655
S22,2071,303,2013,P046,P047,0.02865519198032911,0.13079072185043208
S22,2072,277,1915,P046,P047,0.026196330622281067,0.12442336430381393
S22,2073,45,1805,P046,P047,0.0042557215812369965,0.117276330322916
S22,2074,235,1428,P046,P047,0.02222432381312654,0.0927814956792931
S22,2075,633,951,P046,P047,0.059863816909400416,0.06178935741667209
S22,2076,915,631,P046,P047,0.08653300548515226,0.04099798583587812
S22,2077,1073,399,P046,P047,0.10147531681482883,0.025924241439802483
S22,2078,1141,291,P046,P047,0.1079061849820314,0.01890715353128452
S22,2079,1051,189,P046,P047,0.09939474181955742,0.01227990383990644
S22,2080,974,224,P046,P047,0.09211272933610744,0.014553960106555781
S22,2081,881,166,P046,P047,0.08331757140155098,0.010785524007536873
S22,2082,593,152,P046,P047,0.0560809532816342,0.009875901500877136
S22,2083,793,160,P046,P047,0.07499527142046529,0.010395685790396986
S22,2084,756,89,P046,P047,0.07149612256478155,0.0057826002209083235
S22,2085,831,63,P046,P047,0.0785889918668432,0.0040933012799688135
S22,2086,721,26,P046,P047,0.0681861168904861,0.0016892989409395102
S22,2087,626,16,P046,P047,0.05920181577454133,0.0010395685790396986
S22,2088,497,0,P046,P047,0.047002080574995275,0.0
S22,2089,464,9,P046,P047,0.04388121808208814,0.0005847573257098305
S22,2090,576,19,P046,P047,0.05447323623983356,0.001234487687609642
S22,2091,565,0,P046,P047,0.053432948742197846,0.0
S22,2092,408,0,P046,P047,0.03858520900321544,0.0
S22,2093,316,0,P046,P047,0.02988462265935313,0.0
S22,2094,213,2,P046,P047,0.020143748817855116,0.00012994607237996233
S22,2095,152,1,P046,P047,0.014374881785511634,6.497303618998116e-05
S22,2096,497,0,P046,P047,0.047002080574995275,0.0
S22,2097,892,0,P046,P047,0.08435785889918669,0.0
S22,2098,1111,0,P046,P047,0.10506903726120674,0.0
S22,2099,1138,0,P046,P047,0.10762247020994893,0.0
S22,2100,953,0,P046,P047,0.09012672593153018,0.0
S22,2101,874,0,P046,P047,0.08265557026669189,0.0
S22,2102,942,0,P046,P047,0.08908643843389447,0.0
S22,2103,903,7,P046,P047,0.0853981463968224,0.00045481125332986816
S22,2104,841,10,P046,P047,0.07953470777378475,0.0006497303618998116
S22,2105,752,0,P046,P047,0.07111783620200492,0.0
S22,2106,740,0,P046,P047,0.06998297711367506,0.0
S22,2107,708,0,P046,P047,0.06695668621146209,0.0
S22,2108,512,0,P046,P047,0.048420654435407606,0.0
S22,2109,368,5,P046,P047,0.03480234537544922,0.0003248651809499058
S22,2110,273,2,P046,P047,0.025818044259504448,0.00012994607237996233
S22,2111,213,0,P046,P047,0.020143748817855116,0.0
S22,2112,406,0,P046,P047,0.03839606582182713,0.0
S22,2113,481,0,P046,P047,0.04548893512388879,0.0
S22,2114,497,0,P046,P047,0.047002080574995275,0.0
S22,2115,306,0,P046,P047,0.028938906752411578,0.0
S22,2116,292,2,P046,P047,0.027614904482693402,0.00012994607237996233
S22,2117,230,0,P046,P047,0.02175146585965576,0.0
S22,2118,32,0,P046,P047,0.0030262909022129754,0.0
S22,2119,163,0,P046,P047,0.015415169283147344,0.0
S22,2120,401,0,P046,P047,0.037923207868356346,0.0
S22,2121,455,0,P046,P047,0.04303007376584075,0.0
S22,2122,421,0,P046,P047,0.03981463968223946,0.0
S22,2123,342,0,P046,P047,0.032343484017401176,0.0
S22,2124,270,19,P046,P047,0.02553432948742198,0.001234487687609642
S22,2125,75,5,P046,P047,0.007092869302061661,0.0003248651809499058
S22,2126,53,6,P046,P047,0.00501229430679024,0.000389838217139887
S22,2127,75,0,P046,P047,0.007092869302061661,0.0
S22,2128,20,1,P046,P047,0.0018914318138831096,6.497303618998116e-05
S22,2129,274,0,P046,P047,0.025912615850198602,0.0
S22,2130,297,2,P046,P047,0.028087762436164176,0.00012994607237996233
S22,2131,275,0,P046,P047,0.026007187440892757,0.0
S22,2132,256,0,P046,P047,0.024210327217703803,0.0
S22,2133,31,0,P046,P047,0.00293171931151882,0.0
S22,2134,0,0,P046,P047,0.0,0.0
S22,2135,7,0,P046,P047,0.0006620011348590884,0.0
S22,2136,60,0,P046,P047,0.005674295441649329,0.0
S22,2137,268,0,P046,P047,0.02534518630603367,0.0
S22,2138,349,0,P046,P047,0.03300548515226026,0.0
S22,2139,533,0,P046,P047,0.050406657839984874,0.0
S22,2140,726,0,P046,P047,0.06865897484395687,0.0
S22,2141,701,0,P046,P047,0.066294685076603,0.0
S22,2142,752,0,P046,P047,0.07111783620200492,0.0
S22,2143,812,0,P046,P047,0.07679213164365425,0.0
S22,2144,624,0,P046,P047,0.05901267259315302,0.0
S22,2145,633,0,P046,P047,0.059863816909400416,0.0
S22,2146,672,0,P046,P047,0.06355210894647248,0.0
S22,2147,482,0,P046,P047,0.045583506714582944,0.0
S22,2148,271,0,P046,P047,0.025628901078116134,0.0
S22,2149,377,0,P046,P047,0.03565348969169661,0.0
S22,2150,454,14,P046,P047,0.042935502175146585,0.0009096225066597363
S22,2151,476,0,P046,P047,0.04501607717041801,0.0
S22,2152,392,0,P046,P047,0.03707206355210895,0.0
S22,2153,453,0,P046,P047,0.04284093058445243,0.0
S22,2154,368,0,P046,P047,0.03480234537544922,0.0
S22,2155,183,0,P046,P047,0.017306601097030454,0.0
S22,2156,23,0,P046,P047,0.002175146585965576,0.0
S22,2157,1,0,P046,P047,9.457159069415548e-05,0.0
S22,2158,0,0,P046,P047,0.0,0.0
S22,2159,7,0,P046,P047,0.0006620011348590884,0.0
S22,2160,17,0,P046,P047,0.001607717041800643,0.0
S22,2161,50,0,P046,P047,0.004728579534707774,0.0
S22,2162,82,0,P046,P047,0.007754870436920749,0.0
S22,2163,0,0,P046,P047,0.0,0.0
S22,2164,173,0,P046,P047,0.016360885190088898,0.0
S22,2165,316,0,P046,P047,0.02988462265935313,0.0
S22,2166,403,0,P046,P047,0.038112351049744655,0.0
S22,2167,256,0,P046,P047,0.024210327217703803,0.0
S22,2168,97,0,P046,P047,0.009173444297333081,0.0
S22,2169,85,0,P046,P047,0.008038585209003217,0.0
